Adjective	Ethnicity	Gender	Age	Education	L1	Frequency	Function	Priming	Gradability	SemanticCategory	Emotionality	very
bad	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.116849202938834	Attributive	NoPrime	-1.22709041023302	Value	NegativeEmotional	other
good	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	2.45080164998564	Attributive	NoPrime	0.778071610449177	Value	PositiveEmotional	other
good	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	2.45080164998564	Predicative	NoPrime	0.909898989232234	Value	PositiveEmotional	other
neat	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.55261934915847	Attributive	Prime	-1.22709041023302	HumanPropensity	NonEmotional	other
cool	PAKEHA	Woman	20-29	University	ENGLISH	-0.223652411932838	Attributive	Prime	0.121360239508123	PhysicalProperty	PositiveEmotional	other
nice	PAKEHA	Woman	20-29	University	ENGLISH	0.109584115467313	Attributive	Prime	1.2845846452157	Value	NonEmotional	other
good	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	2.45080164998564	Attributive	Prime	-0.215891917980709	Value	PositiveEmotional	other
other	PAKEHA	Woman	20-29	University	ENGLISH	-0.492808826926044	Attributive	NoPrime	1.44098834995009	Value	NonEmotional	other
good	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	2.45080164998564	Attributive	NoPrime	-1.22709041023302	Value	PositiveEmotional	other
neat	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.55261934915847	Attributive	Prime	0.540669237068615	HumanPropensity	NonEmotional	other
other	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.59534244574553	Predicative	Prime	-1.22709041023302	PhysicalProperty	NonEmotional	other
other	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	-0.556326912600886	Predicative	NoPrime	1.44098834995009	Value	PositiveEmotional	other
good	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	2.45080164998564	Predicative	NoPrime	-1.22709041023302	Value	PositiveEmotional	other
good	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	2.45080164998564	Attributive	NoPrime	0.247371548937668	Value	PositiveEmotional	other
other	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.599616568393694	Predicative	NoPrime	-1.22709041023302	HumanPropensity	NonEmotional	other
other	MAORI/PAKEHA	Man	30-39	NoUniversity	OTHER	-0.636533566240247	Attributive	NoPrime	-0.00870435337347451	HumanPropensity	NegativeEmotional	other
other	MAORI/PAKEHA	Man	30-39	NoUniversity	OTHER	-0.591897765774581	Attributive	NoPrime	-0.687040539333397	HumanPropensity	PositiveEmotional	very
good	MAORI/PAKEHA	Man	30-39	NoUniversity	OTHER	2.05955852486416	Predicative	NoPrime	1.07841170660093	Value	PositiveEmotional	very
other	OTHER	Man	20-29	NoUniversity	ENGLISH	-0.655157500451601	Attributive	NoPrime	1.44098834995009	Other	NonEmotional	other
other	OTHER	Man	20-29	NoUniversity	ENGLISH	-0.655157500451601	Attributive	Prime	1.44098834995009	Other	NonEmotional	other
other	OTHER	Man	20-29	NoUniversity	ENGLISH	-0.655157500451601	Predicative	NoPrime	1.44098834995009	Other	NonEmotional	other
good	OTHER	Man	20-29	NoUniversity	ENGLISH	2.45080164998564	Attributive	NoPrime	0.131294717052813	Value	PositiveEmotional	very
other	OTHER	Man	20-29	NoUniversity	ENGLISH	-0.61670399403906	Predicative	NoPrime	-1.22709041023302	PhysicalProperty	PositiveEmotional	other
other	OTHER	Man	20-29	NoUniversity	ENGLISH	-0.61670399403906	Attributive	Prime	-1.22709041023302	PhysicalProperty	PositiveEmotional	other
good	PAKEHA	Woman	16-19	University	ENGLISH	1.75241544824395	Attributive	NoPrime	0.384955728023911	Value	PositiveEmotional	other
good	PAKEHA	Woman	16-19	University	ENGLISH	1.75241544824395	Predicative	NoPrime	0.414578375892808	Value	PositiveEmotional	other
good	PAKEHA	Woman	16-19	University	ENGLISH	1.75241544824395	Predicative	NoPrime	0.584642016630217	Value	PositiveEmotional	other
good	PAKEHA	Woman	16-19	University	ENGLISH	1.75241544824395	Attributive	NoPrime	-0.216897305960908	Value	PositiveEmotional	other
other	PAKEHA	Woman	16-19	University	ENGLISH	-0.546663678787645	Predicative	NoPrime	-0.232080110595264	Value	NegativeEmotional	other
good	PAKEHA	Woman	16-19	University	ENGLISH	1.75241544824395	Attributive	NoPrime	-1.22709041023302	Value	PositiveEmotional	other
other	PAKEHA	Woman	16-19	University	ENGLISH	-0.488706938276427	Predicative	NoPrime	-0.00333894414237404	Value	NonEmotional	other
good	PAKEHA	Woman	16-19	University	ENGLISH	1.75241544824395	Attributive	NoPrime	1.24251540237397	Value	PositiveEmotional	other
other	PAKEHA	Woman	16-19	University	ENGLISH	-0.546663678787645	Attributive	Prime	-0.539480649003411	HumanPropensity	NegativeEmotional	other
other	PAKEHA	Woman	16-19	University	ENGLISH	-0.643264289604535	Attributive	NoPrime	1.44098834995009	Value	PositiveEmotional	other
good	PAKEHA	Woman	16-19	University	ENGLISH	1.75241544824395	Attributive	Prime	0.761954398796651	Value	PositiveEmotional	other
other	PAKEHA	Woman	16-19	University	ENGLISH	-0.643264289604535	Attributive	NoPrime	1.44098834995009	Value	PositiveEmotional	other
other	PAKEHA	Woman	16-19	University	ENGLISH	-0.643264289604535	Attributive	NoPrime	1.44098834995009	Value	PositiveEmotional	other
other	PAKEHA	Woman	16-19	University	ENGLISH	-0.527346276108454	Attributive	NoPrime	0.363747645450192	Position	NonEmotional	other
good	PAKEHA	Woman	16-19	University	ENGLISH	1.75241544824395	Attributive	NoPrime	-0.36955687214506	Value	PositiveEmotional	other
other	PAKEHA	Woman	50-59	NoUniversity	ENGLISH	-0.327423396057677	Attributive	NoPrime	0.837325275754701	Age	NonEmotional	other
other	PAKEHA	Woman	50-59	NoUniversity	ENGLISH	-0.480679927449387	Predicative	NoPrime	-1.22709041023302	HumanPropensity	NonEmotional	very
other	PAKEHA	Woman	50-59	NoUniversity	ENGLISH	-0.633931926367451	Attributive	Prime	0.460400875822632	HumanPropensity	NegativeEmotional	very
other	PAKEHA	Woman	50-59	NoUniversity	ENGLISH	-0.633931926367451	Attributive	NoPrime	-0.0864386660252636	HumanPropensity	PositiveEmotional	very
other	PAKEHA	Woman	50-59	NoUniversity	ENGLISH	-0.653086159995386	Attributive	Prime	1.44098834995009	HumanPropensity	NegativeEmotional	very
other	PAKEHA	Woman	60+	University	ENGLISH	-0.564326728586051	Attributive	NoPrime	0.773332807415109	HumanPropensity	NegativeEmotional	other
other	PAKEHA	Woman	60+	University	ENGLISH	-0.240581201000594	Attributive	NoPrime	0.743976554229114	HumanPropensity	PositiveEmotional	very
other	PAKEHA	Woman	60+	University	ENGLISH	0.0831688590585094	Attributive	NoPrime	1.44098834995009	Value	PositiveEmotional	very
other	PAKEHA	Woman	60+	University	ENGLISH	-0.240581201000594	Predicative	NoPrime	-1.22709041023302	HumanPropensity	PositiveEmotional	very
other	PAKEHA	Woman	60+	University	ENGLISH	-0.564326728586051	Predicative	NoPrime	0.384955728023911	Position	NonEmotional	very
big	PAKEHA	Woman	60+	NoUniversity	ENGLISH	2.16712318943069	Attributive	NoPrime	-0.565149891428457	Dimension	NonEmotional	other
other	PAKEHA	Woman	60+	NoUniversity	ENGLISH	-0.146437190899827	Attributive	NoPrime	0.390372251029464	Age	PositiveEmotional	other
other	PAKEHA	Woman	60+	NoUniversity	ENGLISH	-0.56708247256281	Predicative	NoPrime	0.0264969120221102	Color	NonEmotional	other
nice	PAKEHA	Woman	60+	NoUniversity	ENGLISH	-0.251599644433985	Attributive	NoPrime	-0.048195426243349	Value	NonEmotional	very
nice	PAKEHA	Woman	60+	NoUniversity	ENGLISH	-0.251599644433985	Predicative	NoPrime	-0.662232100981555	Value	NonEmotional	other
good	PAKEHA	Man	20-29	NoUniversity	ENGLISH	2.08391150576404	Predicative	NoPrime	-0.499830805415271	Value	PositiveEmotional	other
big	PAKEHA	Man	20-29	NoUniversity	ENGLISH	0.121903378837102	Attributive	NoPrime	-1.22709041023302	Dimension	NonEmotional	other
good	PAKEHA	Man	20-29	NoUniversity	ENGLISH	2.45080164998564	Predicative	NoPrime	-0.125261338903048	Value	PositiveEmotional	other
good	PAKEHA	Man	20-29	NoUniversity	ENGLISH	2.45080164998564	Attributive	Prime	-1.22709041023302	Value	PositiveEmotional	other
good	PAKEHA	Man	20-29	NoUniversity	ENGLISH	2.45080164998564	Attributive	Prime	-0.990714670771266	Value	PositiveEmotional	other
funny	PAKEHA	Man	20-29	NoUniversity	ENGLISH	-0.159567767052248	Attributive	NoPrime	-0.604892677161926	HumanPropensity	NonEmotional	other
other	PAKEHA	Man	20-29	NoUniversity	ENGLISH	-0.663701213274284	Attributive	NoPrime	1.44098834995009	Other	NonEmotional	other
other	PAKEHA	Man	20-29	NoUniversity	ENGLISH	-0.625247706861743	Predicative	NoPrime	1.44098834995009	Other	NonEmotional	other
good	PAKEHA	Man	20-29	NoUniversity	ENGLISH	2.08391150576404	Attributive	NoPrime	-1.22709041023302	Value	PositiveEmotional	other
other	PAKEHA	Man	20-29	NoUniversity	ENGLISH	-0.660564741511262	Attributive	NoPrime	0.653736875651043	PhysicalProperty	NegativeEmotional	other
good	PAKEHA	Man	20-29	NoUniversity	ENGLISH	2.45080164998564	Attributive	NoPrime	-1.22709041023302	Value	PositiveEmotional	very
good	PAKEHA	Man	20-29	NoUniversity	ENGLISH	2.08391150576404	Attributive	NoPrime	1.23246822253115	Value	PositiveEmotional	other
other	PAKEHA	Man	20-29	NoUniversity	ENGLISH	-0.591072855571011	Predicative	NoPrime	-1.22709041023302	Color	NonEmotional	other
other	PAKEHA	Man	20-29	NoUniversity	ENGLISH	-0.60217288353003	Attributive	NoPrime	0.501090871062831	Value	NegativeEmotional	other
other	PAKEHA	Man	20-29	NoUniversity	ENGLISH	-0.60217288353003	Attributive	Prime	-1.22709041023302	Value	NegativeEmotional	other
hard	PAKEHA	Man	20-29	NoUniversity	ENGLISH	-0.330460153400487	Attributive	NoPrime	-1.22709041023302	PhysicalProperty	NonEmotional	other
other	PAKEHA	Man	20-29	NoUniversity	ENGLISH	-0.660564741511262	Attributive	NoPrime	-0.110392117091519	Value	NonEmotional	other
other	PAKEHA	Woman	16-19	NoUniversity	OTHER	-0.527346276108454	Attributive	NoPrime	-0.650367454219941	Position	NonEmotional	other
other	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.548349758983951	Attributive	NoPrime	-0.906746186293744	HumanPropensity	NegativeEmotional	other
other	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.599616568393694	Predicative	NoPrime	-0.115403253191162	HumanPropensity	NonEmotional	other
different	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.266375508519897	Attributive	NoPrime	1.44098834995009	Other	NonEmotional	very
other	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	-0.565985613940481	Attributive	NoPrime	0.929660257851895	Difficulty	NonEmotional	other
bad	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	-0.0829825598560295	Attributive	NoPrime	-0.441021776997437	Value	NegativeEmotional	other
good	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	1.75241544824395	Attributive	NoPrime	-0.00517610230487401	Value	PositiveEmotional	other
interesting	PAKEHA	Woman	16-19	University	ENGLISH	-0.498365639616023	Attributive	NoPrime	1.44098834995009	Value	PositiveEmotional	other
funny	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	-0.140943832840893	Attributive	NoPrime	-1.22709041023302	HumanPropensity	NonEmotional	other
funny	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	-0.140943832840893	Attributive	Prime	-1.22709041023302	HumanPropensity	NonEmotional	other
other	PAKEHA	Woman	50-59	NoUniversity	ENGLISH	-0.365994746785014	Attributive	NoPrime	-0.800439889800057	Age	PositiveEmotional	other
other	PAKEHA	Woman	50-59	NoUniversity	ENGLISH	-0.66046502709105	Attributive	NoPrime	-1.22709041023302	PhysicalProperty	NegativeEmotional	very
other	PAKEHA	Woman	50-59	NoUniversity	ENGLISH	-0.495564570902804	Predicative	NoPrime	-1.22709041023302	Difficulty	NonEmotional	very
nice	PAKEHA	Woman	50-59	NoUniversity	ENGLISH	-0.0715289989526239	Attributive	Prime	-0.228301029971143	Value	NonEmotional	very
other	PAKEHA	Woman	50-59	NoUniversity	ENGLISH	-0.601570064535114	Predicative	NoPrime	0.164875604883657	PhysicalProperty	NonEmotional	other
other	PAKEHA	Woman	50-59	NoUniversity	ENGLISH	-0.648685128085134	Attributive	NoPrime	1.44098834995009	Other	NonEmotional	other
different	PAKEHA	Woman	60+	NoUniversity	ENGLISH	-0.132663003489677	Attributive	NoPrime	1.44098834995009	Other	NonEmotional	very
other	PAKEHA	Woman	60+	NoUniversity	ENGLISH	-0.564326728586051	Attributive	NoPrime	-1.22709041023302	Dimension	NonEmotional	very
other	PAKEHA	Woman	60+	NoUniversity	ENGLISH	-0.564326728586051	Predicative	NoPrime	-1.22709041023302	Value	PositiveEmotional	other
nice	PAKEHA	Woman	50-59	NoUniversity	ENGLISH	-0.0715289989526239	Attributive	NoPrime	0.220031162218246	Value	NonEmotional	very
good	PAKEHA	Man	30-39	University	ENGLISH	2.05955852486416	Predicative	NoPrime	-1.22709041023302	Value	PositiveEmotional	other
other	PAKEHA	Man	30-39	University	ENGLISH	-0.0741034439835438	Predicative	NoPrime	0.963437163413716	Age	NonEmotional	other
hard	PAKEHA	Man	30-39	University	ENGLISH	-0.341927311724831	Attributive	NoPrime	0.716142920362281	PhysicalProperty	NonEmotional	other
other	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.625528720227794	Attributive	NoPrime	0.633321387556775	Position	NonEmotional	other
other	PAKEHA	Man	30-39	University	ENGLISH	-0.636533566240247	Predicative	NoPrime	0.562247601851166	Position	NonEmotional	other
good	PAKEHA	Man	30-39	University	ENGLISH	2.05955852486416	Attributive	NoPrime	0.369253628822738	Value	PositiveEmotional	other
other	PAKEHA	Woman	40-49	University	ENGLISH	-0.521997957206191	Attributive	NoPrime	-1.22709041023302	Difficulty	NonEmotional	other
other	PAKEHA	Woman	40-49	University	ENGLISH	-0.521997957206191	Predicative	Prime	-0.38247185994394	Difficulty	NonEmotional	other
other	PAKEHA	Woman	40-49	University	ENGLISH	-0.507688937905815	Attributive	NoPrime	-0.631227977895501	HumanPropensity	PositiveEmotional	other
other	PAKEHA	Woman	40-49	University	ENGLISH	-0.0497912553464772	Attributive	NoPrime	-0.100891158486108	Dimension	NonEmotional	very
other	PAKEHA	Woman	40-49	University	ENGLISH	-0.572081790994332	Predicative	Prime	0.837325670210792	Speed	NonEmotional	very
other	PAKEHA	Woman	40-49	University	ENGLISH	-0.650779130909579	Attributive	NoPrime	1.44098834995009	HumanPropensity	NonEmotional	other
other	PAKEHA	Woman	40-49	University	ENGLISH	-0.650779130909579	Attributive	Prime	1.44098834995009	HumanPropensity	NonEmotional	other
other	PAKEHA	Woman	40-49	University	ENGLISH	-0.550615995806944	Attributive	Prime	0.23121873012436	Difficulty	NonEmotional	other
other	PAKEHA	Woman	40-49	University	ENGLISH	-0.665088150209956	Attributive	NoPrime	0.738291221107145	Value	PositiveEmotional	other
other	PAKEHA	Man	20-29	NoUniversity	ENGLISH	-0.555456677660857	Attributive	NoPrime	0.534222061137807	PhysicalProperty	NonEmotional	other
other	PAKEHA	Man	20-29	NoUniversity	ENGLISH	-0.637208904813498	Attributive	NoPrime	0.5989432546445	HumanPropensity	NegativeEmotional	other
good	PAKEHA	Man	20-29	NoUniversity	ENGLISH	2.08391150576404	Attributive	NoPrime	0.561853608479163	Value	PositiveEmotional	other
other	PAKEHA	Man	20-29	NoUniversity	ENGLISH	-0.660564741511262	Attributive	NoPrime	1.44098834995009	HumanPropensity	NegativeEmotional	other
other	PAKEHA	Man	20-29	NoUniversity	ENGLISH	-0.578817046832266	Attributive	NoPrime	1.24759670731433	HumanPropensity	NegativeEmotional	other
nice	PAKEHA	Man	20-29	NoUniversity	ENGLISH	-0.205100997299819	Attributive	NoPrime	0.0480363055620386	Value	NonEmotional	other
nice	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.109584115467313	Attributive	NoPrime	-1.22709041023302	Value	NonEmotional	other
other	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.608160281216377	Attributive	NoPrime	-0.243868615957004	PhysicalProperty	NonEmotional	very
other	PAKEHA	Man	60+	University	ENGLISH	-0.577620473789726	Attributive	NoPrime	-0.0976107521218634	Position	NonEmotional	other
different	PAKEHA	Man	60+	University	ENGLISH	-0.270092136909606	Predicative	NoPrime	1.44098834995009	Other	NonEmotional	very
other	PAKEHA	Woman	50-59	NoUniversity	ENGLISH	-0.507339937435074	Attributive	NoPrime	-1.22709041023302	Dimension	NonEmotional	very
other	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.156581334702538	Attributive	NoPrime	0.743975702349043	Value	NonEmotional	other
other	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.667970803448802	Attributive	NoPrime	1.44098834995009	HumanPropensity	NonEmotional	other
other	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.578255020100164	Attributive	NoPrime	1.32420086418974	Speed	NonEmotional	very
other	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.61670399403906	Attributive	Prime	0.311438719663332	Value	PositiveEmotional	very
other	PAKEHA	Woman	50-59	NoUniversity	ENGLISH	-0.66046502709105	Predicative	NoPrime	2.00720507424545	HumanPropensity	PositiveEmotional	very
other	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.667970803448802	Attributive	NoPrime	-0.264570512540785	HumanPropensity	PositiveEmotional	other
other	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.663701213274284	Predicative	NoPrime	1.43758723836745	PhysicalProperty	NegativeEmotional	other
nice	PAKEHA	Woman	50-59	NoUniversity	OTHER	-0.0715289989526239	Attributive	NoPrime	-0.0441841567815124	Value	NonEmotional	very
nice	PAKEHA	Woman	50-59	NoUniversity	OTHER	-0.0715289989526239	Attributive	NoPrime	-0.230845092035523	Value	NonEmotional	very
other	PAKEHA	Woman	50-59	NoUniversity	OTHER	-0.589794698002843	Attributive	Prime	1.44098834995009	Other	NonEmotional	very
other	PAKEHA	Woman	50-59	NoUniversity	OTHER	-0.625129862546947	Predicative	NoPrime	1.16417130781241	Other	NonEmotional	other
other	PAKEHA	Woman	50-59	NoUniversity	OTHER	-0.589794698002843	Attributive	NoPrime	1.44098834995009	Other	NonEmotional	very
nice	PAKEHA	Woman	50-59	NoUniversity	OTHER	-0.0715289989526239	Attributive	Prime	-1.22709041023302	Value	NonEmotional	very
other	PAKEHA	Woman	50-59	NoUniversity	OTHER	-0.589794698002843	Attributive	NoPrime	1.44098834995009	Other	NonEmotional	other
other	PAKEHA	Woman	50-59	NoUniversity	OTHER	-0.601570064535114	Attributive	NoPrime	1.44098834995009	HumanPropensity	PositiveEmotional	very
other	PAKEHA	Woman	50-59	NoUniversity	OTHER	-0.636909761552863	Attributive	Prime	-0.159603469120629	HumanPropensity	PositiveEmotional	very
other	PAKEHA	Woman	50-59	NoUniversity	OTHER	-0.636909761552863	Attributive	Prime	0.769572129005993	HumanPropensity	PositiveEmotional	very
other	PAKEHA	Woman	50-59	NoUniversity	OTHER	-0.589794698002843	Attributive	NoPrime	1.44098834995009	Other	NonEmotional	other
good	PAKEHA	Woman	50-59	NoUniversity	OTHER	1.0945722232656	Predicative	NoPrime	-1.22709041023302	Value	PositiveEmotional	very
other	PAKEHA	Woman	50-59	NoUniversity	OTHER	-0.601570064535114	Attributive	NoPrime	-0.330000040317216	HumanPropensity	PositiveEmotional	very
other	PAKEHA	Woman	50-59	NoUniversity	OTHER	-0.601570064535114	Predicative	Prime	0.640413263535326	HumanPropensity	PositiveEmotional	very
other	PAKEHA	Woman	50-59	NoUniversity	OTHER	-0.495564570902804	Predicative	Prime	-1.22709041023302	Difficulty	NonEmotional	very
other	PAKEHA	Man	16-19	NoUniversity	ENGLISH	-0.565985613940481	Predicative	NoPrime	-0.513522301717836	Difficulty	NonEmotional	other
bad	PAKEHA	Man	16-19	NoUniversity	ENGLISH	-0.0829825598560295	Attributive	NoPrime	1.04094016623047	Value	NegativeEmotional	other
bad	PAKEHA	Man	16-19	NoUniversity	ENGLISH	-0.0829825598560295	Predicative	NoPrime	-1.22709041023302	Value	NegativeEmotional	other
other	PAKEHA	Man	16-19	NoUniversity	ENGLISH	-0.160265767993729	Attributive	NoPrime	1.44098834995009	Position	NonEmotional	other
other	PAKEHA	Man	50-59	NoUniversity	OTHER	-0.595618926637935	Attributive	NoPrime	0.411214993744836	Other	NegativeEmotional	other
cool	MAORI/PAKEHA	Man	20-29	NoUniversity	ENGLISH	-0.223652411932838	Attributive	NoPrime	0.255219853537387	PhysicalProperty	PositiveEmotional	other
cool	MAORI/PAKEHA	Man	20-29	NoUniversity	ENGLISH	-0.223652411932838	Attributive	NoPrime	-1.03986303801641	PhysicalProperty	PositiveEmotional	other
other	MAORI/PAKEHA	Man	20-29	NoUniversity	ENGLISH	-0.59534244574553	Predicative	NoPrime	-0.410093374997349	Value	PositiveEmotional	other
other	MAORI/PAKEHA	Man	20-29	NoUniversity	ENGLISH	-0.578255020100164	Attributive	Prime	-0.0273487135923219	Value	NonEmotional	other
other	PAKEHA	Man	16-19	NoUniversity	ENGLISH	-0.479043704463186	Predicative	NoPrime	1.24759670731433	PhysicalProperty	NonEmotional	other
other	PAKEHA	Man	16-19	NoUniversity	ENGLISH	-0.63360558826494	Predicative	NoPrime	0.97875472015747	Difficulty	NonEmotional	other
cool	MAORI/PAKEHA	Man	20-29	NoUniversity	ENGLISH	-0.223652411932838	Attributive	NoPrime	0.037210908421873	PhysicalProperty	PositiveEmotional	other
other	MAORI/PAKEHA	Man	20-29	NoUniversity	ENGLISH	-0.556893471806634	Predicative	NoPrime	-1.22709041023302	Value	NegativeEmotional	other
good	OTHER	Woman	20-29	University	ENGLISH	2.45080164998564	Attributive	NoPrime	-0.433452555650458	Value	PositiveEmotional	other
other	OTHER	Woman	20-29	University	ENGLISH	-0.650883377803437	Attributive	Prime	1.44098834995009	HumanPropensity	NegativeEmotional	other
hard	OTHER	Woman	20-29	University	ENGLISH	-0.330460153400487	Predicative	NoPrime	-1.22709041023302	PhysicalProperty	NonEmotional	other
other	OTHER	Woman	20-29	University	ENGLISH	-0.667970803448802	Predicative	NoPrime	-1.06066450422105	HumanPropensity	NonEmotional	other
good	OTHER	Woman	20-29	University	ENGLISH	2.45080164998564	Predicative	NoPrime	0.854580512623225	Value	PositiveEmotional	other
other	OTHER	Woman	20-29	University	ENGLISH	-0.63806554233259	Predicative	Prime	0.982436053133972	PhysicalProperty	NegativeEmotional	other
other	MAORI	Woman	30-39	NoUniversity	ENGLISH	-0.627609125631301	Predicative	NoPrime	0.59321648231514	HumanPropensity	NegativeEmotional	other
other	MAORI/PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.663701213274284	Attributive	NoPrime	1.44098834995009	HumanPropensity	NegativeEmotional	other
good	MAORI	Woman	30-39	NoUniversity	ENGLISH	2.05955852486416	Attributive	NoPrime	0.298276354002487	Value	PositiveEmotional	other
other	MAORI/PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.63806554233259	Attributive	NoPrime	1.02265608707752	PhysicalProperty	NonEmotional	other
other	MAORI/PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.497082949574209	Attributive	NoPrime	0.343517269469397	Color	NegativeEmotional	other
other	MAORI	Woman	30-39	NoUniversity	ENGLISH	-0.520479578534786	Predicative	NoPrime	-0.307213035504113	HumanPropensity	NonEmotional	other
other	MAORI/PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.655157500451601	Attributive	NoPrime	1.44098834995009	Other	NonEmotional	other
other	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.535531923513104	Predicative	NoPrime	-1.22709041023302	Difficulty	NonEmotional	other
other	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.65942709062612	Predicative	NoPrime	1.01672481980922	Other	NonEmotional	other
other	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.629521829509907	Predicative	Prime	-1.22709041023302	Other	NonEmotional	other
other	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.578255020100164	Predicative	NoPrime	1.44098834995009	Value	PositiveEmotional	other
other	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.608160281216377	Predicative	NoPrime	1.12780275200712	PhysicalProperty	NonEmotional	other
other	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.548349758983951	Attributive	NoPrime	1.15491018386139	HumanPropensity	NegativeEmotional	other
big	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.190756185993269	Predicative	NoPrime	-0.349735739905508	Dimension	NonEmotional	other
other	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.612434403864541	Predicative	NoPrime	-1.22709041023302	Value	NonEmotional	other
hard	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	-0.330460153400487	Predicative	NoPrime	-0.629004167603259	PhysicalProperty	NonEmotional	other
good	PAKEHA	Man	40-49	NoUniversity	ENGLISH	0.936610984229361	Attributive	NoPrime	0.758448014410846	Value	PositiveEmotional	very
good	PAKEHA	Man	40-49	NoUniversity	ENGLISH	0.936610984229361	Attributive	Prime	0.431827128501329	Value	PositiveEmotional	very
other	PAKEHA	Man	40-49	NoUniversity	ENGLISH	-0.421263730424162	Attributive	NoPrime	-0.538631232166703	Value	PositiveEmotional	very
interesting	PAKEHA	Man	40-49	NoUniversity	ENGLISH	-0.414827617846863	Attributive	NoPrime	1.44098834995009	Value	PositiveEmotional	other
good	PAKEHA	Man	40-49	NoUniversity	ENGLISH	0.936610984229361	Predicative	NoPrime	-0.545358492774564	Value	PositiveEmotional	other
other	PAKEHA	Man	40-49	NoUniversity	ENGLISH	-0.659372700942368	Attributive	NoPrime	0.689685879556441	HumanPropensity	NegativeEmotional	other
other	PAKEHA	Man	40-49	NoUniversity	ENGLISH	-0.633632783106816	Attributive	NoPrime	-1.22709041023302	PhysicalProperty	NonEmotional	very
other	PAKEHA	Man	40-49	NoUniversity	ENGLISH	-0.633632783106816	Attributive	NoPrime	0.544111549967467	PhysicalProperty	NonEmotional	other
good	PAKEHA	Man	40-49	NoUniversity	ENGLISH	0.936610984229361	Attributive	NoPrime	0.901148914623896	Value	PositiveEmotional	other
other	PAKEHA	Woman	30-39	NoUniversity	ENGLISH	-0.65439151240543	Attributive	NoPrime	1.44098834995009	Value	NegativeEmotional	other
other	PAKEHA	Man	16-19	NoUniversity	ENGLISH	-0.546663678787645	Attributive	NoPrime	0.223612267980052	HumanPropensity	PositiveEmotional	other
other	PAKEHA	Man	40-49	NoUniversity	ENGLISH	-0.665808813519667	Predicative	NoPrime	-1.22709041023302	HumanPropensity	NegativeEmotional	other
other	PAKEHA	Man	40-49	NoUniversity	ENGLISH	-0.659372700942368	Predicative	NoPrime	1.44098834995009	HumanPropensity	PositiveEmotional	other
cool	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	0.0329354536400513	Attributive	NoPrime	-1.22709041023302	PhysicalProperty	PositiveEmotional	other
other	PAKEHA	Man	16-19	NoUniversity	ENGLISH	-0.517683042295213	Predicative	NoPrime	-0.216746264896726	PhysicalProperty	PositiveEmotional	other
other	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	-0.556326912600886	Attributive	NoPrime	1.44098834995009	Value	PositiveEmotional	other
cool	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	0.0329354536400513	Attributive	NoPrime	-1.22709041023302	PhysicalProperty	PositiveEmotional	other
